STATUS,START,END,SIZE,COMMIT_START,COMMIT_END,NUM_DIFF_EXCEPTION,EXCEPTION_:_SIZE
BUILD_FAILURE,2443,2444,2,a7fbfe2dc851d77945955ca0e9faa6d78f81d0d9,5cbfba0ea1b137fbf3930ab7afb8b5a097aed40a,1,CompilationFailureException1:2;
BUILD_SUCCESSFUL,2445,2526,82,2c5968af9f74300a9f4780d1fdb56d37be212b3d,fab10e5552ee43b832adda7f994e8392edbd1882,0, 
BUILD_FAILURE,2527,2542,16,b74bd7ddb3495b4f3a373336151fc955dd4e81ec,fccf0556c2907cbe0dbb3c2ef45c96fd933e3d4d,1,ArtifactResolutionException1:16;
NO_POM,2543,2543,1,2fb788d369994ab3a5fbacf5400abec72bd75922,2fb788d369994ab3a5fbacf5400abec72bd75922,0, 
BUILD_FAILURE,2544,2550,7,36855e1b1e73b7c0580409c512e35bb8889c4106,6252acede5822d8ffacec141d20c88028c25836c,1,ArtifactResolutionException1:7;
BUILD_SUCCESSFUL,2551,2626,76,2da64fe4733f09bb4e015344cb7dbb19c4818fa8,c3843a36ee2e6e27cd244a0c36de0a08cc4c5869,0, 
BUILD_FAILURE,2627,2631,5,8864bd0609831cd67edff27e6b5e39d4d2d2ee22,f6e1db0b5c61e39ed4695ddbfebd4bf0bc4ae0ff,1,CompilationFailureException1:5;
BUILD_SUCCESSFUL,2632,2661,30,a226343a9735def593f1acdf5e52914da884e690,1097c6f0c3d4d701901a528ef9729b7f50948cfb,0, 
BUILD_FAILURE,2662,2663,2,274cab4fcc55431ee2c2a1a7756caeac3594f7af,16ebf70dedd5c842e839e9d6def1f97896a799aa,1,CompilationFailureException1:2;
BUILD_SUCCESSFUL,2664,2679,16,05fae18a1d57e71f1eb6d59c15ad88617be746cb,d2ee4712d52434776035e38114d760ff67196f46,0, 
